timestamp;log_type;message;stacktrace
102,0751;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 6] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,0751;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 7] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,1006;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 0] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,1006;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 1] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,1006;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 2] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,1006;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 3] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,1006;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 4] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,1006;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 5] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,1006;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 6] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,1006;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 7] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,1538;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 0] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,1538;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 1] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,1538;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 2] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,1538;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 3] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,1538;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 4] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,1538;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 5] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,1538;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 6] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,1538;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 7] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,2369;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 0] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,2369;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 1] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,2369;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 2] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,2369;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 3] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,2369;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 4] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,2369;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 5] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,2369;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 6] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,2369;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 7] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,2623;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 0] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,2623;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 1] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,2623;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 2] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,2623;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 3] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,2623;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 4] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,2623;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 5] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,2623;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 6] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,2623;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 7] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,326;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 0] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,326;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 1] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,326;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 2] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,326;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 3] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,326;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 4] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,326;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 5] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,326;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 6] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,326;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 7] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,3917;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 0] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,3917;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 1] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,3917;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 2] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,3917;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 3] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,3917;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 4] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,3917;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 5] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,3917;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 6] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,3917;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 7] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,4162;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 0] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,4162;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 1] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,4162;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 2] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,4162;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 3] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,4162;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 4] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,4162;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 5] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,4162;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 6] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,4162;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 7] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,4722;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 0] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,4722;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 1] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,4722;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 2] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
102,4722;Error;[<b><color=#2ba198>@alreylz</color></b>] [CloseExtBracerReaktor][gO-Name:Node 3] requires thisReaktorsCollider to be specified so that there's a reference collider to handle collisions/triggering.;UnityEngine.Debug:LogError (object).  alreylz.Debug:LogError (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:31).  CloseExtBracerReaktor:Update () (at Assets/Scripts/Input/Reaktor/CloseExtBracerReaktor.cs:379).  
